region_id,target,pred_stat,top_evidence,top_factor_id,top_factor_label,top_factor_kind,top_baseline_type,top_baseline_value,top_freq,top_delta_mean,top_direction,top_score
10,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.0989672434705406, ""p50"": 2.07975697517395, ""p95"": 2.2661174535751343}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.03518073633313179, ""freq"": 0.5120949338201735, ""delta_mean"": -0.015399681404232979, ""direction"": ""decrease"", ""score"": 0.007886098829552443}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.03518073633313179, ""freq"": 0.2482884527612962, ""delta_mean"": 0.44556233286857605, ""direction"": ""increase"", ""score"": 0.11062798223665238}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.03518073633313179, ""freq"": 0.20356001825650388, ""delta_mean"": -0.6361355185508728, ""direction"": ""decrease"", ""score"": 0.12949175776982624}, {""factor_id"": 25, ""factor_label"": ""red_edge_diff"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.03518073633313179, ""freq"": 0.016887266088544045, ""delta_mean"": -0.4704204797744751, ""direction"": ""decrease"", ""score"": 0.007944115815452114}, {""factor_id"": 38, ""factor_label"": ""climate_bio4"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.03518073633313179, ""freq"": 0.009584664536741214, ""delta_mean"": 0.4403142035007477, ""direction"": ""increase"", ""score"": 0.0042202639313170705}]",43,terrain_relief,terrain_feature,region_mean,-0.03518073633313179,0.5120949338201735,-0.015399681404232979,decrease,0.007886098829552443
11,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7904124929511342, ""p50"": 1.7885427474975586, ""p95"": 1.9498380422592163}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.1661338359117508, ""freq"": 0.6647691334598356, ""delta_mean"": 0.4160792827606201, ""direction"": ""increase"", ""score"": 0.27659666425136736}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.1661338359117508, ""freq"": 0.15117014547754587, ""delta_mean"": -0.3790071904659271, ""direction"": ""decrease"", ""score"": 0.05729457211977014}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.1661338359117508, ""freq"": 0.11827956989247312, ""delta_mean"": -0.337077260017395, ""direction"": ""decrease"", ""score"": 0.03986935333539081}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.1661338359117508, ""freq"": 0.05060088551549652, ""delta_mean"": -0.3865850269794464, ""direction"": ""decrease"", ""score"": 0.019561544692192102}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.1661338359117508, ""freq"": 0.01454775458570525, ""delta_mean"": 0.40929484367370605, ""direction"": ""increase"", ""score"": 0.00595432093895967}]",43,terrain_relief,terrain_feature,region_mean,0.1661338359117508,0.6647691334598356,0.4160792827606201,increase,0.27659666425136736
12,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.9797190947291452, ""p50"": 1.9808653593063354, ""p95"": 2.108410596847534}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.37442323565483093, ""freq"": 0.7183478000598623, ""delta_mean"": 0.4124164283275604, ""direction"": ""increase"", ""score"": 0.2962584339976489}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.37442323565483093, ""freq"": 0.23855133193654596, ""delta_mean"": 0.4091711938381195, ""direction"": ""increase"", ""score"": 0.09760833328015003}, {""factor_id"": 25, ""factor_label"": ""red_edge_diff"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.37442323565483093, ""freq"": 0.020951810835079316, ""delta_mean"": -0.4585179388523102, ""direction"": ""decrease"", ""score"": 0.009606781119324068}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.37442323565483093, ""freq"": 0.01706076025142173, ""delta_mean"": -0.41579362750053406, ""direction"": ""decrease"", ""score"": 0.007093755392855564}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.37442323565483093, ""freq"": 0.0026938042502244837, ""delta_mean"": -0.5915908813476562, ""direction"": ""decrease"", ""score"": 0.0015936300305683646}]",43,terrain_relief,terrain_feature,region_mean,0.37442323565483093,0.7183478000598623,0.4124164283275604,increase,0.2962584339976489
13,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.1047345578974093, ""p50"": 2.1102367639541626, ""p95"": 2.1829992890357968}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4590461254119873, ""freq"": 0.7580645161290323, ""delta_mean"": 0.46730920672416687, ""direction"": ""increase"", ""score"": 0.3542505276779975}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4590461254119873, ""freq"": 0.23853989813242785, ""delta_mean"": 0.44189196825027466, ""direction"": ""increase"", ""score"": 0.10540886509195856}, {""factor_id"": 25, ""factor_label"": ""red_edge_diff"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4590461254119873, ""freq"": 0.0008488964346349745, ""delta_mean"": -0.4375413954257965, ""direction"": ""decrease"", ""score"": 0.0003714273305821702}, {""factor_id"": 38, ""factor_label"": ""climate_bio4"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4590461254119873, ""freq"": 0.0008488964346349745, ""delta_mean"": 0.4311429560184479, ""direction"": ""increase"", ""score"": 0.00036599571818204404}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4590461254119873, ""freq"": 0.0008488964346349745, ""delta_mean"": -0.42467358708381653, ""direction"": ""decrease"", ""score"": 0.0003605038939590972}]",43,terrain_relief,terrain_feature,region_mean,0.4590461254119873,0.7580645161290323,0.46730920672416687,increase,0.3542505276779975
14,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.021893081105358, ""p50"": 2.0229225158691406, ""p95"": 2.0953528881073}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.461363285779953, ""freq"": 0.7542126670540383, ""delta_mean"": 0.4636988341808319, ""direction"": ""increase"", ""score"": 0.34972753443737353}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.461363285779953, ""freq"": 0.24520627542126672, ""delta_mean"": 0.4560920000076294, ""direction"": ""increase"", ""score"": 0.11183662057130715}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.461363285779953, ""freq"": 0.0005810575246949448, ""delta_mean"": -0.3456796109676361, ""direction"": ""decrease"", ""score"": 0.00020085973908636612}]",43,terrain_relief,terrain_feature,region_mean,0.461363285779953,0.7542126670540383,0.4636988341808319,increase,0.34972753443737353
15,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.9637347981425226, ""p50"": 1.9104021787643433, ""p95"": 2.346977782249451}}","[{""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.677151620388031, ""freq"": 0.566516577977896, ""delta_mean"": -0.8195779323577881, ""direction"": ""decrease"", ""score"": 0.4643044856255336}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.677151620388031, ""freq"": 0.264428980761359, ""delta_mean"": -0.622307300567627, ""direction"": ""decrease"", ""score"": 0.16455608520945028}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.677151620388031, ""freq"": 0.07408923454768727, ""delta_mean"": -0.5711176991462708, ""direction"": ""decrease"", ""score"": 0.04231367316638355}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.677151620388031, ""freq"": 0.044207941056078594, ""delta_mean"": -0.5506079196929932, ""direction"": ""decrease"", ""score"": 0.024341242458797898}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.677151620388031, ""freq"": 0.034383954154727794, ""delta_mean"": 0.8020157814025879, ""direction"": ""increase"", ""score"": 0.02757647385911477}]",44,terrain_slope,terrain_feature,region_mean,-0.677151620388031,0.566516577977896,-0.8195779323577881,decrease,0.4643044856255336
16,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.9751320425724928, ""p50"": 1.9860641360282898, ""p95"": 2.069811224937439}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4209321439266205, ""freq"": 0.6672494172494172, ""delta_mean"": 0.4314901828765869, ""direction"": ""increase"", ""score"": 0.2879115730732471}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4209321439266205, ""freq"": 0.3175990675990676, ""delta_mean"": 0.4385184943675995, ""direction"": ""increase"", ""score"": 0.13927306493609656}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4209321439266205, ""freq"": 0.015151515151515152, ""delta_mean"": -0.4126652181148529, ""direction"": ""decrease"", ""score"": 0.006252503304770499}]",43,terrain_relief,terrain_feature,region_mean,0.4209321439266205,0.6672494172494172,0.4314901828765869,increase,0.2879115730732471
17,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.0529106916154474, ""p50"": 2.055243730545044, ""p95"": 2.124996566772461}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4743735194206238, ""freq"": 0.7554611650485437, ""delta_mean"": 0.47530075907707214, ""direction"": ""increase"", ""score"": 0.3590712652008221}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4743735194206238, ""freq"": 0.2445388349514563, ""delta_mean"": 0.47150900959968567, ""direction"": ""increase"", ""score"": 0.11530226387662217}]",43,terrain_relief,terrain_feature,region_mean,0.4743735194206238,0.7554611650485437,0.47530075907707214,increase,0.3590712652008221
18,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.838746847362967, ""p50"": 1.8413186073303223, ""p95"": 1.9576403200626373}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.31617429852485657, ""freq"": 0.7112112112112112, ""delta_mean"": 0.4078933000564575, ""direction"": ""increase"", ""score"": 0.2900982879780912}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.31617429852485657, ""freq"": 0.17392392392392392, ""delta_mean"": 0.3997492790222168, ""direction"": ""increase"", ""score"": 0.06952596319330347}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.31617429852485657, ""freq"": 0.09434434434434434, ""delta_mean"": -0.37117549777030945, ""direction"": ""decrease"", ""score"": 0.03501830897382549}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.31617429852485657, ""freq"": 0.01826826826826827, ""delta_mean"": -0.40696287155151367, ""direction"": ""decrease"", ""score"": 0.007434506912727853}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.31617429852485657, ""freq"": 0.002002002002002002, ""delta_mean"": -0.4483027458190918, ""direction"": ""decrease"", ""score"": 0.0008975029946328164}]",43,terrain_relief,terrain_feature,region_mean,0.31617429852485657,0.7112112112112112,0.4078933000564575,increase,0.2900982879780912
19,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.0266028029270142, ""p50"": 2.0330065488815308, ""p95"": 2.292925441265106}}","[{""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7153427600860596, ""freq"": 0.43553459119496857, ""delta_mean"": -0.7713205814361572, ""direction"": ""decrease"", ""score"": 0.3359367941160622}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7153427600860596, ""freq"": 0.3541666666666667, ""delta_mean"": -0.7243743538856506, ""direction"": ""decrease"", ""score"": 0.25654925033450127}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7153427600860596, ""freq"": 0.06643081761006289, ""delta_mean"": -0.637754499912262, ""direction"": ""decrease"", ""score"": 0.04236655286366835}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7153427600860596, ""freq"": 0.0440251572327044, ""delta_mean"": -0.6185909509658813, ""direction"": ""decrease"", ""score"": 0.027233563879001065}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7153427600860596, ""freq"": 0.04363207547169811, ""delta_mean"": -1.058143973350525, ""direction"": ""decrease"", ""score"": 0.04616901770515262}]",44,terrain_slope,terrain_feature,region_mean,-0.7153427600860596,0.43553459119496857,-0.7713205814361572,decrease,0.3359367941160622
20,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.9247015654165371, ""p50"": 1.9288501739501953, ""p95"": 2.040361213684082}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.40162062644958496, ""freq"": 0.6448598130841121, ""delta_mean"": 0.4155193865299225, ""direction"": ""increase"", ""score"": 0.26795175393051074}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.40162062644958496, ""freq"": 0.32777036048064084, ""delta_mean"": 0.44498711824417114, ""direction"": ""increase"", ""score"": 0.14585358815613353}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.40162062644958496, ""freq"": 0.021361815754339118, ""delta_mean"": -0.40810489654541016, ""direction"": ""decrease"", ""score"": 0.008717861608446679}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.40162062644958496, ""freq"": 0.004672897196261682, ""delta_mean"": -0.7316382527351379, ""direction"": ""decrease"", ""score"": 0.0034188703398838217}, {""factor_id"": 25, ""factor_label"": ""red_edge_diff"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.40162062644958496, ""freq"": 0.0006675567423230974, ""delta_mean"": -0.28899893164634705, ""direction"": ""decrease"", ""score"": 0.00019292318534469094}]",43,terrain_relief,terrain_feature,region_mean,0.40162062644958496,0.6448598130841121,0.4155193865299225,increase,0.26795175393051074
21,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.822028465933122, ""p50"": 1.8230090737342834, ""p95"": 1.927646416425705}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2870345115661621, ""freq"": 0.7104160848924881, ""delta_mean"": 0.40683987736701965, ""direction"": ""increase"", ""score"": 0.28902559285721807}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2870345115661621, ""freq"": 0.14095224797542585, ""delta_mean"": 0.39193060994148254, ""direction"": ""increase"", ""score"": 0.05524350052163175}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2870345115661621, ""freq"": 0.14067299636972913, ""delta_mean"": -0.3854850232601166, ""direction"": ""decrease"", ""score"": 0.05422733327765533}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2870345115661621, ""freq"": 0.006492599832449037, ""delta_mean"": -0.38109827041625977, ""direction"": ""decrease"", ""score"": 0.002474318566651226}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2870345115661621, ""freq"": 0.0012566322256352975, ""delta_mean"": -0.3617249131202698, ""direction"": ""decrease"", ""score"": 0.00045455518264205923}]",43,terrain_relief,terrain_feature,region_mean,0.2870345115661621,0.7104160848924881,0.40683987736701965,increase,0.28902559285721807
22,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.9646092682728067, ""p50"": 1.9671530723571777, ""p95"": 2.0693490505218506}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.43060675263404846, ""freq"": 0.6879063719115734, ""delta_mean"": 0.4351936876773834, ""direction"": ""increase"", ""score"": 0.29937251076896726}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.43060675263404846, ""freq"": 0.30006501950585174, ""delta_mean"": 0.45533859729766846, ""direction"": ""increase"", ""score"": 0.13663118507989205}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.43060675263404846, ""freq"": 0.010403120936280884, ""delta_mean"": -0.43494439125061035, ""direction"": ""decrease"", ""score"": 0.004524779102737169}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.43060675263404846, ""freq"": 0.0013003901170351106, ""delta_mean"": -0.5424169898033142, ""direction"": ""decrease"", ""score"": 0.0007053536928521641}, {""factor_id"": 25, ""factor_label"": ""red_edge_diff"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.43060675263404846, ""freq"": 0.00032509752925877764, ""delta_mean"": -0.5131856799125671, ""direction"": ""decrease"", ""score"": 0.0001668353965905615}]",43,terrain_relief,terrain_feature,region_mean,0.43060675263404846,0.6879063719115734,0.4351936876773834,increase,0.29937251076896726
23,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.8611338142837797, ""p50"": 1.8278241753578186, ""p95"": 2.082904839515686}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.68448406457901, ""freq"": 0.6935714285714286, ""delta_mean"": -0.7846422791481018, ""direction"": ""decrease"", ""score"": 0.5442054664662906}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.68448406457901, ""freq"": 0.15071428571428572, ""delta_mean"": -0.481626957654953, ""direction"": ""decrease"", ""score"": 0.07258806290371078}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.68448406457901, ""freq"": 0.06857142857142857, ""delta_mean"": -0.7056853175163269, ""direction"": ""decrease"", ""score"": 0.048389850343976706}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.68448406457901, ""freq"": 0.05, ""delta_mean"": -0.7924019694328308, ""direction"": ""decrease"", ""score"": 0.039620098471641545}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.68448406457901, ""freq"": 0.03428571428571429, ""delta_mean"": 0.6486117839813232, ""direction"": ""increase"", ""score"": 0.022238118307931085}]",43,terrain_relief,terrain_feature,region_mean,-0.68448406457901,0.6935714285714286,-0.7846422791481018,decrease,0.5442054664662906
24,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.846439315691027, ""p50"": 1.854506254196167, ""p95"": 1.9560532033443452}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2698674201965332, ""freq"": 0.7323883161512027, ""delta_mean"": 0.42266368865966797, ""direction"": ""increase"", ""score"": 0.3095539472357104}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2698674201965332, ""freq"": 0.17053264604810997, ""delta_mean"": -0.42994263768196106, ""direction"": ""decrease"", ""score"": 0.07331925565280865}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2698674201965332, ""freq"": 0.08676975945017182, ""delta_mean"": 0.4480556547641754, ""direction"": ""increase"", ""score"": 0.03887768138417673}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2698674201965332, ""freq"": 0.007731958762886598, ""delta_mean"": -0.5333421230316162, ""direction"": ""decrease"", ""score"": 0.004123779301790847}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.2698674201965332, ""freq"": 0.002147766323024055, ""delta_mean"": -0.3944934010505676, ""direction"": ""decrease"", ""score"": 0.0008472796414316316}]",43,terrain_relief,terrain_feature,region_mean,0.2698674201965332,0.7323883161512027,0.42266368865966797,increase,0.3095539472357104
25,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.8051084396235808, ""p50"": 1.755532145500183, ""p95"": 2.231298720836638}}","[{""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.700620710849762, ""freq"": 0.46454767726161367, ""delta_mean"": -0.8804689049720764, ""direction"": ""decrease"", ""score"": 0.40901978470585454}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.700620710849762, ""freq"": 0.17817848410757947, ""delta_mean"": -0.47710752487182617, ""direction"": ""decrease"", ""score"": 0.08501029553798126}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.700620710849762, ""freq"": 0.16167481662591687, ""delta_mean"": -0.7201016545295715, ""direction"": ""decrease"", ""score"": 0.11642230294808782}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.700620710849762, ""freq"": 0.1408924205378973, ""delta_mean"": -0.911185085773468, ""direction"": ""decrease"", ""score"": 0.12837907229265547}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.700620710849762, ""freq"": 0.04706601466992665, ""delta_mean"": 0.8855977058410645, ""direction"": ""increase"", ""score"": 0.041681554614768926}]",43,terrain_relief,terrain_feature,region_mean,-0.700620710849762,0.46454767726161367,-0.8804689049720764,decrease,0.40901978470585454
